Normalize,Type,Datetime,Li7(LR)_AVG,Li7(LR)_STD,Rh103(LR)_AVG,Rh103(LR)_STD,Sn118(LR)_AVG,Sn118(LR)_STD,Ba138(LR)_AVG,Ba138(LR)_STD,Ce140(LR)_AVG,Ce140(LR)_STD,Ta181(LR)_AVG,Ta181(LR)_STD,W184(LR)_AVG,W184(LR)_STD,Pb207(LR)_AVG,Pb207(LR)_STD,Ti47(MR)_AVG,Ti47(MR)_STD,Ti48(MR)_AVG,Ti48(MR)_STD,Cr52(MR)_AVG,Cr52(MR)_STD,Mn55(MR)_AVG,Mn55(MR)_STD,Co59(MR)_AVG,Co59(MR)_STD,Ni60(MR)_AVG,Ni60(MR)_STD,Cu63(MR)_AVG,Cu63(MR)_STD,Zn66(MR)_AVG,Zn66(MR)_STD,Ge72(MR)_AVG,Ge72(MR)_STD,Mo98(MR)_AVG,Mo98(MR)_STD,Rh103(MR)_AVG,Rh103(MR)_STD,Ce140(MR)_AVG,Ce140(MR)_STD,Hf178(MR)_AVG,Hf178(MR)_STD,Hf180(MR)_AVG,Hf180(MR)_STD
1,HOT,2022-10-26 13:21:31,3622.1,75.2,498832.5,5276.2,74.3,9.4,29.9,8.7,60.4,7.5,114.6,9.1,7.6,4.3,4.9,3.2,9.0,8.7,73.6,15.1,48.6,6.7,25.0,5.5,6.9,3.2,16.7,9.5,16.0,3.2,34.7,8.7,139.9,27.3,2.8,3.2,26709.8,473.9,5.6,7.9,0.0,0.0,0.7,1.2
1,HOT,2022-10-27 11:02:44,3323.7,81.8,489836.6,2892.3,75.0,36.1,16.0,5.2,72.9,5.5,6626.9,351.0,22.9,14.6,4.9,3.2,7.6,3.2,74.3,10.5,45.1,4.3,18.7,5.5,11.1,6.7,12.5,5.5,19.4,6.0,43.7,13.0,151.7,9.1,4.2,2.1,26628.4,535.6,2.8,1.2,0.7,1.2,0.0,0.0
1,HOT,2022-10-31 08:42:14,3535.9,195.6,442752.8,1539.9,43.1,8.4,35.4,13.7,23.6,7.9,688.4,63.9,9.0,4.8,2.8,1.2,3.5,4.3,32.6,3.2,52.8,20.6,27.1,2.1,2.2,0.2,27.1,7.5,15.3,5.2,7.6,3.2,91.5,19.1,2.1,2.1,23738.8,159.7,1.4,1.2,0.0,0.0,0.0,0.0
1,HOT,2022-11-01 10:51:02,3708.3,134.1,517417.9,1136.0,13.2,6.4,7.7,4.2,13.2,10.3,79.9,14.2,8.3,5.5,0.0,0.0,2.1,3.6,29.2,16.3,26.4,1.2,16.7,5.5,2.1,2.1,29.9,3.2,15.3,4.3,4.2,2.1,109.0,16.2,3.5,2.4,27210.2,654.2,0.0,0.0,0.0,0.0,0.0,0.0
1,HOT,2022-11-01 14:15:59,3447.0,107.8,522251.0,4460.2,39.6,7.5,13.2,9.4,18.7,6.2,92.4,13.9,3.5,1.2,1.4,2.4,6.2,2.1,29.2,13.7,51.4,20.6,11.8,2.4,4.9,5.2,20.1,4.3,12.5,3.6,9.7,7.9,104.4,54.1,2.1,3.6,26232.9,317.9,0.7,1.2,0.0,0.0,0.0,0.0
1,HOT,2022-11-01 18:16:43,3425.6,91.9,548466.3,6535.5,34.0,8.4,23.6,6.4,32.6,9.8,86.8,7.9,4.9,5.2,5.6,4.3,6.9,5.2,51.4,8.4,56.9,3.2,16.0,2.4,3.5,1.2,24.3,12.7,21.5,12.0,5.6,2.4,160.8,34.5,6.2,2.1,28715.4,455.7,3.5,6.0,0.0,0.0,0.0,0.0
1,HOT,2022-11-02 09:37:32,3272.6,229.8,532894.4,6170.4,16.0,5.2,13.2,3.2,16.0,3.2,84.0,9.8,4.2,2.1,3.5,2.4,6.2,3.6,33.3,10.4,57.0,18.8,11.1,4.3,1.4,1.2,17.4,9.4,13.9,6.7,4.2,2.1,112.8,4.8,2.8,1.2,28689.1,194.4,0.0,0.0,0.0,0.0,0.0,0.0
1,HOT,2022-11-04 13:17:21,2789.7,120.9,482077.1,8807.4,30.6,5.2,26.4,6.4,2.8,2.4,146.5,19.4,7.6,3.2,4.2,4.2,2.2,2.1,15.0,4.8,48.6,5.2,6.9,1.2,3.5,1.2,21.5,6.7,19.4,3.2,3.5,2.4,85.5,38.8,1.4,2.4,26026.6,448.8,0.0,0.0,0.0,0.0,0.0,0.0
1,HOT,2022-11-07 10:52:31,3175.3,101.8,508573.8,3407.4,20.1,9.4,10.4,2.1,18.7,7.5,65.3,15.8,3.5,3.2,4.2,5.5,1.4,2.4,5.6,5.2,43.1,12.2,12.5,4.2,4.2,5.5,27.1,5.5,11.1,4.3,2.8,3.2,51.8,23.6,2.8,1.2,27271.5,497.9,1.4,2.4,0.0,0.0,0.0,0.0
1,HOT,2022-11-07 14:39:30,2935.2,93.7,506825.0,1929.2,13.2,12.7,9.7,4.8,4.9,2.4,65.3,14.8,4.9,1.2,2.8,1.2,1.4,2.4,9.7,6.4,44.4,4.3,23.6,3.2,4.2,5.5,17.4,6.7,20.8,7.5,3.5,4.3,66.9,26.8,1.5,1.3,26862.1,317.1,0.0,0.0,0.0,0.0,0.0,0.0
1,HOT,2022-11-08 15:06:49,3011.2,291.6,558209.5,5781.4,519.5,22.9,2268.2,3860.1,239.8,391.8,3443.7,1321.7,123.7,198.0,237.0,403.3,2.1,2.1,48.6,3.2,57.6,14.6,26.4,11.5,10.4,6.2,31.9,15.1,35.4,24.0,8.3,2.1,108.4,7.8,4.9,3.2,29038.6,456.3,0.0,0.0,0.0,0.0,0.0,0.0
1,HOT,2022-11-09 09:13:26,3161.4,114.2,549729.5,2663.0,44.4,7.9,12.5,7.2,20.1,6.0,156.9,15.1,4.9,4.3,2.8,2.4,2.1,0.0,30.6,13.4,50.7,8.7,13.9,3.2,2.8,2.4,25.0,3.6,11.1,1.2,6.2,2.1,93.4,12.5,2.1,2.1,28533.8,382.1,0.7,1.2,0.0,0.0,0.0,0.0
1,HOT,2022-11-09 17:55:23,3064.0,180.4,520299.0,4701.0,58.3,12.7,70.1,11.5,16.7,3.6,602.3,22.9,11.1,4.3,1.4,1.2,3.5,3.2,31.9,10.5,50.0,6.3,13.2,6.7,2.1,2.1,20.1,6.4,25.7,8.4,9.0,5.2,84.7,7.7,0.7,1.2,27607.9,448.4,1.4,2.4,0.7,1.2,0.0,0.0
1,HOT,2022-11-09 22:58:52,3304.1,124.2,547384.2,1590.6,45.8,9.1,13.9,9.6,8.3,2.1,43.7,2.1,3.5,2.4,0.7,1.2,2.1,0.0,16.7,7.5,43.8,7.5,11.1,6.7,4.9,3.2,25.0,4.2,18.1,8.4,8.6,4.6,77.9,29.5,4.2,2.1,27673.4,457.4,2.1,3.6,0.0,0.0,0.0,0.0
1,HOT,2022-11-10 14:06:32,3152.1,157.2,522656.1,2396.7,45.1,15.8,53.5,12.7,34.0,7.9,1057.6,69.2,13.2,6.4,2.8,3.2,7.6,6.4,37.5,10.4,52.8,12.0,30.6,11.8,14.6,18.2,19.4,5.2,21.5,9.6,4.2,2.1,63.8,5.1,4.2,2.1,26849.4,157.3,1.4,1.2,0.0,0.0,0.0,0.0
1,HOT,2022-11-14 09:32:17,3626.5,245.2,523131.8,4723.9,17.4,10.7,34.0,2.4,37.5,15.7,170.1,23.2,5.6,5.2,4.2,3.6,7.6,1.2,18.1,5.2,35.4,11.0,24.3,10.5,6.2,7.5,14.6,4.2,8.3,2.1,4.2,2.1,103.7,28.3,2.9,3.2,27821.4,329.0,0.0,0.0,0.0,0.0,0.0,0.0
1,HOT,2022-11-15 13:48:44,3942.5,170.4,543211.7,3094.7,47.9,13.0,122.2,23.2,33.3,10.4,931.0,98.9,8.3,0.0,2.1,0.0,5.6,3.2,53.5,18.8,65.3,10.3,12.5,9.5,9.7,4.8,41.7,16.3,16.7,9.5,10.4,2.1,122.2,29.9,7.6,6.0,28494.6,470.5,0.7,1.2,0.0,0.0,0.0,0.0
1,HOT,2022-11-15 18:41:47,4160.6,104.7,525530.0,3076.5,56.2,9.1,108.3,18.2,37.5,10.4,158.3,17.8,14.6,4.2,4.2,4.2,4.2,2.1,34.7,9.4,66.0,7.9,25.7,11.5,6.2,7.5,29.2,12.7,31.2,6.2,15.3,8.4,75.7,22.2,2.8,2.4,27399.9,100.8,0.0,0.0,0.0,0.0,0.0,0.0
1,HOT,2022-11-16 15:12:44,4580.1,169.9,555287.1,7202.4,450.7,17.4,125.0,10.8,22.9,6.2,307.0,22.3,16.7,5.5,17.4,9.6,4.9,8.4,44.4,10.7,87.5,24.0,36.1,11.5,13.9,2.4,33.3,0.0,58.3,4.2,17.4,7.3,115.3,25.1,4.9,3.2,28985.7,226.3,4.9,1.2,0.0,0.0,2.1,3.6
1,HOT,2022-11-17 08:32:43,5464.5,166.4,546472.6,12575.0,29.9,2.4,22.2,2.4,11.1,12.7,96.5,7.9,6.9,4.8,3.5,4.3,4.2,2.1,20.1,6.7,24.3,10.7,11.1,5.2,4.9,1.2,16.0,4.3,27.1,3.6,5.6,1.2,114.0,11.0,3.5,1.2,28571.0,133.3,0.7,1.2,0.0,0.0,0.0,0.0
1,HOT,2022-11-17 17:13:38,5137.1,62.6,541336.9,5620.3,24.3,7.3,37.5,8.3,14.6,9.1,90.3,5.2,8.3,4.2,3.5,1.2,4.5,0.6,24.3,8.4,45.1,10.7,23.6,6.4,1.4,1.2,9.7,9.4,24.3,4.3,4.2,5.5,85.8,2.3,2.8,3.2,29225.6,616.1,0.0,0.0,0.0,0.0,0.0,0.0
1,HOT,2022-11-21 10:04:16,5552.2,232.2,533114.6,2742.3,34.7,9.4,38.9,4.8,9.7,3.2,91.7,7.5,5.6,1.2,4.2,5.5,2.1,0.0,31.9,13.2,38.9,13.4,9.0,3.2,4.2,2.1,6.2,0.0,11.1,7.3,3.5,1.2,109.2,39.4,4.2,3.6,27658.1,208.4,2.8,3.2,0.0,0.0,0.0,0.0
1,HOT,2022-11-22 07:04:13,4494.4,96.3,560439.2,3447.4,31.9,6.0,18.7,7.2,83.3,15.7,1114.5,6.7,16.0,6.7,1.4,2.4,9.0,2.4,73.6,8.4,66.7,16.3,27.1,5.5,2.8,2.4,6.9,6.7,25.7,6.0,4.2,3.6,48.7,36.3,4.2,2.1,29121.3,514.8,2.1,2.1,0.0,0.0,0.0,0.0
1,HOT,2022-11-23 07:58:20,4493.5,42.1,527387.8,4285.2,25.7,1.2,21.5,7.3,14.8,7.3,99.3,18.9,4.2,2.1,0.7,1.2,2.1,0.0,27.8,4.8,42.4,5.2,16.0,9.6,6.2,2.1,8.3,4.2,17.4,13.6,3.5,1.2,105.3,15.8,2.8,1.2,27670.3,133.8,0.0,0.0,0.0,0.0,0.0,0.0
1,HOT,2022-11-23 13:11:25,4750.3,65.4,537332.3,3774.5,27.8,14.8,26.4,15.4,16.0,8.4,89.6,13.0,2.1,3.6,1.4,2.4,4.2,2.1,23.6,1.2,49.3,4.3,22.9,10.8,1.4,2.4,11.1,7.3,9.7,2.4,8.3,2.1,112.0,8.2,3.5,1.2,27034.9,465.8,0.0,0.0,0.0,0.0,0.0,0.0
1,HOT,2022-11-23 15:02:03,4621.9,53.75,532360.05,4029.85,26.75,8.0,23.95,11.35,15.4,7.85,94.45000000000000,15.95,3.1500000000000000,2.85,1.0500000000000000,1.8000000000000000,3.1500000000000000,1.05,25.700000000000000,3.0,45.850000000000000,4.75,19.45,10.2,3.8,2.25,9.7,5.75,13.550000000000000,8.0,5.9,1.65,108.65,12.0,3.15,1.2,27352.6,299.8,0.0,0.0,0.0,0.0,0.0,0.0
1,HOT,2022-11-29 09:00:45,3981.8,86.0,515580.1,2811.3,63.2,15.8,37.5,17.8,41.0,20.6,64.6,13.7,1.4,2.4,6.9,7.3,91.4,15.9,21.2,18.4,95.5,22.4,69.4,11.4,5.1,8.7,9.8,10.7,5.1,8.7,2.6,4.4,0.0,0.0,0.0,0.0,19452.4,761.5,0.0,0.0,0.0,0.0,0.7,1.2
1,HOT,2022-11-29 17:57:46,3819.3,80.4,519555.3,4031.4,160.5,181.0,297.5,422.9,79.9,67.0,128.5,46.6,16.0,6.4,29.9,30.1,4.9,2.4,49.3,3.2,175.8,7.3,102.9,21.9,24.3,7.9,16.0,5.2,29.2,16.3,7.6,4.3,48.0,6.6,1.4,1.2,26334.3,156.8,9.7,15.1,2.8,4.8,2.8,4.8
1,HOT,2022-11-30 14:12:53,5203.4,252.3,533292.9,5987.5,47.9,25.3,85.4,103.0,64.6,23.7,136.1,22.3,11.1,6.7,4.9,5.2,11.8,6.4,79.9,19.7,125.7,5.2,37.5,9.1,11.8,4.3,9.7,5.2,35.4,3.6,3.5,3.2,90.1,3.8,2.8,4.8,28060.1,121.6,2.1,2.1,0.0,0.0,0.0,0.0
1,HOT,2022-12-01 17:18:22,5285.4,555.9,566622.8,4570.7,60.4,4.2,62.5,27.2,248.6,31.3,810.7,72.4,22.9,2.1,2.8,4.8,21.5,2.4,244.0,11.1,100.0,19.9,36.1,10.5,7.6,4.8,17.4,5.2,23.6,8.4,11.8,8.4,91.4,18.9,2.8,3.2,28724.6,684.0,18.7,5.5,1.4,2.4,1.4,2.4
1,HOT,2022-12-02 09:27:24,4970.1,464.4,546767.8,3523.0,52.1,33.1,104.9,93.5,82.6,20.9,161.1,34.4,11.1,6.7,4.2,3.6,11.9,6.5,120.8,20.5,106.9,36.4,20.8,9.1,7.6,3.2,6.9,3.2,26.4,9.4,9.7,5.2,90.4,23.1,2.1,2.1,27876.7,387.9,1.4,1.2,0.0,0.0,0.0,0.0
1,HOT,2022-12-05 11:38:49,4631.8,112.6,544358.5,6681.2,36.1,7.3,26.4,11.5,48.6,3.2,109.0,8.4,3.5,4.3,1.4,1.2,5.6,3.2,53.5,20.4,150.0,9.1,57.6,15.1,14.6,5.5,11.1,8.4,22.9,3.6,9.0,2.4,91.3,31.6,0.7,1.2,27899.9,190.7,3.5,3.2,0.0,0.0,0.0,0.0
1,HOT,2022-12-06 08:13:10,5076.6,729.1,505918.0,6050.2,13.2,6.7,36.1,3.2,50.0,14.4,221.5,13.9,3.5,2.4,4.2,5.5,4.9,1.2,67.4,17.7,94.4,8.7,27.8,15.9,12.5,5.5,6.2,4.2,18.7,7.5,2.8,3.2,90.7,25.8,3.7,1.4,26837.1,362.0,4.2,2.1,0.0,0.0,0.0,0.0
1,HOT,2022-12-06 17:36:14,4532.5,318.0,537587.3,5215.4,36.1,8.4,21.5,3.2,31.2,11.0,80.6,6.7,1.4,1.2,54.2,9.1,0.0,0.0,5.6,3.2,374.2,75.6,95.2,31.4,10.4,3.6,2.1,2.1,38.9,8.7,10.4,5.5,106.5,13.8,4.9,3.2,26937.8,313.6,0.7,1.2,0.0,0.0,0.0,0.0
1,HOT,2022-12-07 12:29:54,5646.9,230.4,493062.3,7274.0,20.1,4.3,49.3,5.2,29.2,6.2,236.8,30.5,665.5,51.7,2.1,2.1,3.5,2.4,21.5,2.4,61.1,13.4,29.2,7.5,9.0,6.4,6.9,2.4,20.8,6.2,2.8,1.2,87.0,8.8,2.2,2.1,26297.2,434.4,3.5,4.3,0.0,0.0,0.0,0.0
1,HOT,2022-12-08 08:04:46,5366.0,60.1,537831.1,4352.1,20.8,4.2,50.0,10.4,18.1,8.4,366.0,10.3,118.1,10.3,4.2,3.6,5.6,3.2,28.5,13.6,49.3,16.8,19.4,12.2,3.7,1.4,2.1,2.1,9.7,3.2,5.6,4.8,79.5,32.8,2.8,1.2,28215.3,206.5,0.7,1.2,0.0,0.0,0.0,0.0
1,HOT,2022-12-09 13:59:33,5633.8,378.3,537913.3,11879.4,47.9,9.1,48.6,8.7,38.2,6.7,465.3,45.9,50.0,9.1,93.7,7.5,2.8,2.4,41.7,7.5,368.8,30.1,67.4,6.7,55.6,87.3,18.7,25.3,47.2,36.7,9.7,1.2,81.5,14.0,1.4,1.2,28510.2,450.9,2.8,3.2,0.0,0.0,2.1,2.1
1,HOT,2022-12-12 15:39:27,3803.8,117.7,527550.0,9359.7,60.4,18.2,59.0,25.1,26.4,8.7,15865.6,275.1,38.9,16.8,4.2,4.2,6.2,5.5,52.1,14.6,72.9,26.0,33.3,11.0,9.7,4.8,11.8,4.3,20.1,2.4,2.8,3.2,109.2,30.8,2.1,2.1,27302.5,100.6,2.8,3.2,0.0,0.0,0.7,1.2
1,HOT,2022-12-13 11:44:09,4410.25,168.35,512023.0,2365.3,27.75,7.4,111.8,17.0,22.9,8.3,1286.2,24.2,6.950000000000000,5.95,5.9,2.2,2.4,3.35,236.8,21.300000000000000,59.4,23.55,35.400000000000000,20.950000000000000,16.3,8.5,8.35,7.300000000000000,35.8,6.85,29.15,9.4,86.1,25.0,4.200000000000000,4.800000000000000,26057.7,178.7,0.35,0.6,0.7,1.2,1.05,1.05
1,HOT,2022-12-13 12:36:19,4172.7,125.1,497881.3,4569.4,18.7,11.6,114.6,25.6,14.6,8.3,1298.0,17.0,9.7,9.8,2.8,3.2,2.8,3.2,232.6,24.4,41.7,5.5,20.1,8.7,9.0,1.2,4.2,4.2,28.5,7.3,27.1,7.2,75.0,16.3,2.8,3.2,26517.1,379.9,0.7,1.2,0.0,0.0,0.0,0.0
1,HOT,2022-12-13 18:55:31,4647.8,211.6,533519.6,190.5,36.8,3.2,109.0,8.4,31.2,8.3,1274.4,31.4,4.2,2.1,9.0,1.2,2.0,3.5,241.0,18.2,77.1,41.6,50.7,33.2,23.6,15.8,12.5,10.4,43.1,6.4,31.2,11.6,97.2,33.7,5.6,6.4,28182.1,145.7,0.0,0.0,1.4,2.4,2.1,2.1
1,HOT,2022-12-14 18:06:43,5789.8,184.4,508732.3,2619.4,24.3,7.9,42.4,4.3,26.4,2.4,1838.9,113.2,6.2,2.1,1.4,1.2,6.2,3.6,33.3,11.0,61.8,38.5,25.0,25.3,11.8,11.8,16.7,11.6,31.9,21.7,6.9,2.4,138.5,29.0,9.0,5.2,27262.9,240.1,1.4,2.4,0.0,0.0,2.1,3.6
1,HOT,2022-12-15 08:24:12,5902.2,144.0,520013.0,2108.7,18.7,14.6,26.4,8.4,16.7,11.0,564.7,7.2,9.7,4.3,4.2,4.2,4.2,5.5,22.9,7.5,34.0,9.4,3.5,1.2,7.6,3.2,4.9,4.8,11.1,3.2,1.4,2.4,94.7,13.1,4.9,6.7,28468.8,116.5,0.7,1.2,0.0,0.0,0.0,0.0
1,HOT,2022-12-16 16:01:16,5718.2,226.6,533292.5,8406.7,20.1,1.2,38.9,6.7,14.6,7.2,537.6,18.5,15.3,5.2,1.4,2.4,0.8,1.4,13.2,6.4,43.7,12.7,18.7,4.2,4.2,0.0,9.7,4.8,15.3,10.3,3.5,2.4,55.2,15.6,1.4,1.2,29085.8,390.3,1.4,1.2,0.7,1.2,0.0,0.0
1,HOT,2022-12-18 13:48:23,6832.9,243.2,450535.8,12480.2,16.7,4.2,54.9,6.4,106.2,11.0,575.2,41.8,10.4,10.4,13.9,4.3,9.7,5.2,54.9,9.6,43.7,6.2,13.2,4.8,6.9,2.4,7.6,2.4,10.4,5.5,1.4,1.2,91.1,14.3,6.9,1.2,22689.5,181.4,6.9,3.2,0.0,0.0,0.7,1.2
1,HOT,2022-12-19 08:30:22,6041.7,364.0,506695.3,5572.0,6.9,6.4,11.1,4.3,27.8,17.7,262.5,19.9,5.6,3.2,5.6,6.4,0.0,0.0,26.4,6.4,41.0,11.5,19.4,1.2,5.6,4.3,5.6,1.2,7.6,2.4,3.5,2.4,84.9,5.4,3.6,3.2,27165.0,398.1,0.0,0.0,0.0,0.0,0.0,0.0
1,HOT,2022-12-21 07:45:03,6109.6,312.8,499012.8,5539.2,22.2,8.4,20.1,4.3,2.1,2.1,2639.1,28.4,14.6,5.5,4.2,2.1,2.1,2.1,21.5,10.5,33.3,6.2,12.5,9.1,11.1,6.7,7.6,7.9,6.2,4.2,3.5,1.2,134.1,11.3,2.8,1.2,28368.9,361.9,1.4,2.4,0.0,0.0,0.7,1.2
1,HOT,2022-12-21 16:13:21,6197.7,226.5,485700.5,3627.0,31.9,5.2,75.7,12.6,71.5,13.6,12929.7,495.8,21.5,6.4,1.4,1.2,2.1,3.6,25.7,4.3,48.6,3.2,7.6,1.2,26.4,34.9,11.1,5.2,30.6,33.1,5.6,3.2,124.4,12.6,4.2,2.1,25431.7,274.0,4.2,3.6,0.7,1.2,0.7,1.2
1,HOT,2022-12-28 08:24:51,4052.8,137.9,519733.2,5882.9,25.0,5.5,24.3,6.4,9.0,4.8,577.9,41.1,4.2,3.6,1.4,2.4,4.9,3.2,26.4,7.3,175.0,28.0,13.2,7.9,1.4,2.4,4.9,1.2,10.4,7.5,4.9,5.2,66.3,29.3,4.9,3.2,29726.4,205.7,0.7,1.2,0.0,0.0,0.0,0.0
1,HOT,2023-01-04 13:37:33,11054.3,299.2,545158.2,2545.5,509.1,37.9,169.4,22.5,97.2,8.4,612.7,29.6,25.0,9.5,129.9,13.4,1.4,1.2,79.2,28.0,1758.3,67.4,256.9,5.2,42.4,12.6,5.6,1.2,143.1,2.4,86.8,9.8,131.2,15.0,16.0,5.2,32291.0,471.8,3.5,3.2,0.0,0.0,0.7,1.2
1,HOT,2023-01-04 17:01:39,11022.8,359.3,535840.0,3877.7,175.0,13.7,47.2,6.7,30.6,8.4,193.1,6.4,15.3,4.8,48.6,5.2,2.8,1.2,37.5,16.5,797.6,69.2,156.2,19.9,34.0,5.2,18.7,0.0,134.0,31.3,77.8,8.4,104.9,10.3,10.4,5.5,32110.5,383.2,1.4,1.2,0.7,1.2,1.4,2.4
1,HOT,2023-01-05 09:27:51,12350.2,241.1,552830.3,3637.2,99.3,15.4,32.6,14.6,0.7,1.2,134.0,21.4,12.5,2.1,41.0,12.6,1.4,1.2,33.3,13.0,473.0,11.0,100.0,9.5,20.1,4.3,10.4,3.6,95.1,3.2,53.5,17.0,110.2,16.3,11.8,6.4,32808.1,383.9,0.0,0.0,0.0,0.0,0.0,0.0
1,HOT,2023-01-05 16:36:41,10671.3,739.3,588724.0,7802.8,186.8,14.6,34.0,3.2,6.9,1.2,60.4,18.8,11.1,6.4,27.1,11.0,2.1,3.6,9.0,6.0,457.0,20.0,128.5,15.8,29.9,12.6,15.3,13.2,125.7,21.3,42.4,15.6,102.1,40.7,11.1,2.4,35617.1,247.9,0.0,0.0,0.0,0.0,0.7,1.2
1,HOT,2023-01-09 10:07:19,76434.0,2701.1,820472.1,5633.1,304.2,10.8,39.6,18.2,374.3,43.0,762.1,34.3,79.2,35.4,40.3,7.3,9.7,1.2,72.9,6.2,3057.0,53.6,783.0,74.4,71.5,10.5,18.7,7.2,210.4,19.9,100.0,16.7,213.7,22.1,39.6,17.8,47441.6,143.9,31.9,8.7,0.0,0.0,0.0,0.0
1,HOT,2023-01-10 08:22:26,53937.7,711.4,712135.8,10025.2,75.7,8.4,60.4,7.5,271.5,33.5,1423.3,69.4,45.8,9.5,14.6,3.6,10.7,5.2,116.0,8.7,1029.1,46.5,305.6,27.7,44.4,16.8,25.7,21.1,113.9,9.8,31.2,3.6,158.1,37.0,29.9,13.9,44691.4,667.9,22.2,4.8,0.0,0.0,0.0,0.0
1,HOT,2023-01-10 14:32:46,49159.75,1349.35,705609.0,9056.45,133.7,104.60000000000000,294.95,359.85,224.0,146.35,906.8500000000000,146.0,60.75,34.4,42.4,55.350000000000000,6.4000000000000000,2.6,69.1,5.950000000000000,601.0,44.0,183.35000000000000,22.7,30.550000000000000,12.55,22.550000000000000,14.5,78.80000000000000,11.15,22.2,3.95,149.0,34.3,23.300000000000000,8.0,43526.5,484.7,11.1,2.4,0.0,0.0,0.0,0.0
1,HOT,2023-01-11 08:51:23,54037.4,1631.3,713408.5,2197.8,68.7,19.9,29.9,5.2,59.0,10.3,199.3,28.9,22.2,4.3,11.8,6.7,4.9,4.3,43.7,12.5,229.9,21.1,100.7,11.5,11.8,3.2,11.1,4.3,36.1,6.4,9.7,3.2,158.9,11.7,22.2,7.9,42968.0,367.3,6.2,2.1,0.0,0.0,0.0,0.0
1,HOT,2023-01-11 15:49:54,44381.8,1987.3,699082.2,8087.7,191.7,200.8,529.5,712.2,176.5,259.2,390.4,222.6,75.7,59.3,70.2,107.1,2.1,0.0,22.2,3.2,172.9,41.5,61.1,17.7,16.7,8.3,19.4,7.9,43.7,12.5,13.2,4.3,139.9,31.6,16.7,2.1,42361.6,301.5,0.0,0.0,0.0,0.0,0.0,0.0
1,HOT,2023-01-12 16:55:12,76556.3,2869.3,762080.5,14716.6,138.2,1.2,38.2,17.5,175.0,34.1,72.2,6.0,30.6,10.7,7.6,6.0,63.9,1.2,520.9,58.7,183.3,14.6,81.2,11.0,8.0,3.4,10.4,5.5,46.5,21.7,13.2,12.2,206.5,50.1,18.1,3.2,46983.7,506.5,14.6,10.4,0.0,0.0,0.0,0.0
1,HOT,2023-01-13 14:25:36,79317.6,718.8,694320.4,5017.2,45.1,11.5,55.6,8.4,70.8,10.8,445.2,18.9,24.3,20.6,9.7,4.3,39.6,5.5,327.1,45.1,193.7,42.3,104.2,16.5,22.2,6.4,12.5,11.0,38.9,4.3,10.7,3.9,177.6,20.1,26.4,2.4,42922.6,714.1,0.0,0.0,0.0,0.0,0.7,1.2
1,HOT,2023-01-16 09:55:09,54648.0,2384.0,677354.6,6407.0,43.1,5.2,14.6,5.5,47.9,13.0,77.8,7.9,20.1,7.9,8.3,2.1,16.0,9.6,166.0,31.5,236.1,4.8,47.9,7.2,13.2,10.3,9.7,4.8,13.9,6.4,6.9,4.3,129.2,41.6,11.1,3.2,43916.5,435.0,2.1,2.1,0.0,0.0,0.0,0.0
1,HOT,2023-01-16 13:21:24,53027.1,2599.7,641740.2,6005.2,54.9,10.5,33.3,11.0,56.9,22.1,59.0,18.7,11.1,5.2,4.9,2.4,16.0,10.5,178.5,23.2,182.6,27.2,77.8,12.2,15.3,4.3,11.8,2.4,18.7,2.1,13.2,2.4,139.4,42.3,13.2,9.4,42030.0,281.1,1.4,1.2,0.0,0.0,1.4,1.2
1,HOT,2023-01-16 19:26:19,57549.3,1331.3,674717.1,8567.7,145.2,104.2,212.6,301.6,182.0,187.5,142.4,89.8,38.2,31.9,18.1,15.1,22.9,0.0,143.2,44.3,138.3,10.3,52.1,2.1,13.2,1.2,14.6,7.5,17.4,2.4,11.8,7.9,107.8,26.6,27.8,13.9,43818.5,636.2,11.8,13.4,0.7,1.2,0.0,0.0
1,HOT,2023-01-17 16:33:42,45500.3,4064.7,653386.0,5995.8,49.3,24.4,72.9,16.3,34.0,3.2,79.2,25.3,15.3,11.8,11.1,1.2,2.8,2.4,41.0,15.1,141.7,29.4,52.1,7.5,10.4,7.5,9.0,5.2,27.1,2.1,12.5,8.3,180.5,33.1,14.6,4.2,42575.9,894.9,1.4,1.2,0.0,0.0,0.0,0.0
1,HOT,2023-01-18 13:15:04,65801.3,1824.3,660543.7,7186.0,86.8,49.4,157.0,72.8,126.4,62.5,444.1,606.9,104.2,139.3,104.9,138.4,2.8,4.8,71.0,20.2,154.3,1.9,57.3,6.5,8.5,7.4,12.0,10.5,3.3,4.0,3.0,5.2,14.3,5.0,3.9,3.6,23301.8,297.1,2.4,2.6,0.0,0.0,0.0,0.0
1,HOT,2023-01-18 16:13:44,68235.2,1343.1,672682.8,7143.4,80.6,15.6,103.5,20.0,91.0,11.5,84.0,18.8,20.8,7.5,8.3,2.1,16.7,4.2,131.9,11.8,138.2,14.8,112.5,5.5,29.2,9.5,12.5,5.5,29.2,11.0,16.0,4.3,145.7,27.7,16.7,8.3,44998.8,358.3,8.3,4.2,0.7,1.2,0.0,0.0
